+RPKM	percent	accumulative_value
13.15	93.8	23855
13.16	93.8	23856
13.18	93.8	23860
13.19	93.8	23861
13.2	93.8	23866
13.22	93.8	23868
13.23	93.8	23870
13.27	93.8	23872
13.28	93.8	23875
13.29	93.8	23876
13.3	93.8	23878
13.31	93.9	23880
13.32	93.9	23881
13.33	93.9	23882
13.34	93.9	23885
13.36	93.9	23886
13.37	93.9	23888
13.38	93.9	23889
13.41	93.9	23891
13.43	93.9	23892
13.45	93.9	23894
13.47	93.9	23895
13.48	93.9	23897
13.5	93.9	23898
13.51	93.9	23900
13.52	93.9	23901
13.53	94.0	23905
13.54	94.0	23910
13.57	94.0	23913
13.58	94.0	23916
13.59	94.0	23918
13.6	94.0	23920
13.61	94.0	23923
13.62	94.0	23926
13.63	94.0	23928
13.64	94.0	23929
13.65	94.1	23931
13.66	94.1	23934
13.68	94.1	23936
13.7	94.1	23937
13.71	94.1	23938
13.72	94.1	23939
13.73	94.1	23940
13.75	94.1	23941
13.76	94.1	23942
13.77	94.1	23944
13.78	94.1	23946
13.79	94.1	23947
13.8	94.1	23948
13.81	94.1	23950
13.82	94.1	23952
13.83	94.1	23953
13.84	94.2	23956
13.85	94.2	23957
13.87	94.2	23958
13.9	94.2	23962
13.91	94.2	23965
13.92	94.2	23967
13.93	94.2	23969
13.94	94.2	23972
13.95	94.2	23974
13.97	94.2	23975
13.98	94.2	23976
13.99	94.2	23977
14.0	94.2	23978
14.01	94.3	23983
14.02	94.3	23986
14.03	94.3	23987
14.05	94.3	23992
14.06	94.3	23993
14.07	94.3	23995
14.08	94.3	23998
14.09	94.3	24000
14.12	94.3	24002
14.13	94.3	24005
14.15	94.4	24008
14.18	94.4	24009
14.21	94.4	24010
14.23	94.4	24012
14.24	94.4	24014
14.26	94.4	24017
14.28	94.4	24018
14.29	94.4	24019
14.3	94.4	24021
14.31	94.4	24022
14.32	94.4	24025
14.33	94.4	24026
14.34	94.4	24028
14.36	94.5	24032
14.37	94.5	24035
14.38	94.5	24038
14.39	94.5	24039
14.4	94.5	24041
14.41	94.5	24042
14.42	94.5	24048
14.44	94.5	24050
14.45	94.5	24052
14.46	94.5	24053
14.49	94.5	24055
14.5	94.6	24057
14.51	94.6	24058
14.53	94.6	24059
14.54	94.6	24060
14.55	94.6	24062
14.59	94.6	24063
14.61	94.6	24066
14.62	94.6	24069
14.63	94.6	24071
14.65	94.6	24072
14.67	94.6	24075
14.69	94.6	24077
14.7	94.6	24078
14.71	94.6	24081
14.72	94.7	24082
14.75	94.7	24083
14.77	94.7	24085
14.78	94.7	24086
14.79	94.7	24087
14.8	94.7	24088
14.83	94.7	24090
14.86	94.7	24091
14.87	94.7	24092
14.88	94.7	24093
14.89	94.7	24094
14.9	94.7	24096
14.91	94.7	24097
14.92	94.7	24100
14.93	94.7	24101
14.94	94.7	24102
14.97	94.7	24104
14.98	94.7	24106
14.99	94.8	24109
15.02	94.8	24111
15.04	94.8	24112
15.05	94.8	24114
15.06	94.8	24116
15.07	94.8	24118
15.08	94.8	24120
15.09	94.8	24122
15.1	94.8	24123
15.11	94.8	24125
15.12	94.8	24126
15.13	94.8	24127
15.14	94.8	24130
15.15	94.8	24131
15.16	94.8	24132
15.17	94.9	24136
15.18	94.9	24138
15.19	94.9	24140
15.21	94.9	24142
15.22	94.9	24143
15.23	94.9	24144
15.24	94.9	24145
15.25	94.9	24147
15.26	94.9	24148
15.27	94.9	24152
15.29	94.9	24155
15.3	94.9	24156
15.32	94.9	24157
15.34	94.9	24158
15.35	95.0	24159
15.36	95.0	24160
15.39	95.0	24161
15.4	95.0	24163
15.41	95.0	24165
15.42	95.0	24166
15.43	95.0	24168
15.44	95.0	24169
15.45	95.0	24171
15.47	95.0	24173
15.48	95.0	24175
15.5	95.0	24177
15.51	95.0	24179
15.52	95.0	24181
15.53	95.0	24182
15.54	95.1	24188
15.55	95.1	24190
15.57	95.1	24192
15.58	95.1	24193
15.59	95.1	24195
15.6	95.1	24197
15.62	95.1	24198
15.64	95.1	24200
15.65	95.1	24203
15.66	95.1	24204
15.68	95.1	24206
15.69	95.1	24209
15.7	95.2	24210
15.71	95.2	24213
15.72	95.2	24214
15.73	95.2	24215
15.76	95.2	24216
15.77	95.2	24218
15.79	95.2	24219
15.8	95.2	24221
15.81	95.2	24222
15.84	95.2	24224
15.85	95.2	24225
15.87	95.2	24226
15.92	95.2	24228
15.93	95.2	24229
15.97	95.2	24231
15.98	95.2	24233
16.0	95.3	24235
16.01	95.3	24237
16.02	95.3	24238
16.03	95.3	24240
16.04	95.3	24243
16.06	95.3	24245
16.07	95.3	24246
16.08	95.3	24247
16.09	95.3	24249
16.11	95.3	24251
16.12	95.3	24252
16.13	95.3	24254
16.14	95.3	24255
16.16	95.3	24257
16.17	95.3	24258
16.19	95.4	24260
16.21	95.4	24261
16.23	95.4	24266
16.24	95.4	24267
16.25	95.4	24268
16.26	95.4	24270
16.28	95.4	24274
16.3	95.4	24275
16.31	95.4	24276
16.32	95.4	24277
16.33	95.4	24279
16.35	95.4	24281
16.37	95.4	24283
16.38	95.4	24284
16.39	95.4	24285
16.41	95.5	24286
16.42	95.5	24287
16.44	95.5	24288
16.46	95.5	24290
16.48	95.5	24291
16.49	95.5	24293
16.51	95.5	24294
16.54	95.5	24295
16.56	95.5	24297
16.57	95.5	24298
16.64	95.5	24299
16.66	95.5	24301
16.68	95.5	24302
16.69	95.5	24303
16.71	95.5	24305
16.72	95.5	24306
16.73	95.5	24307
16.74	95.5	24309
16.78	95.6	24311
16.79	95.6	24312
16.81	95.6	24313
16.82	95.6	24317
16.83	95.6	24319
16.88	95.6	24320
16.91	95.6	24321
16.92	95.6	24324
16.93	95.6	24326
16.94	95.6	24329
16.95	95.6	24330
16.96	95.6	24331
16.97	95.6	24332
17.02	95.6	24333
17.03	95.6	24335
17.04	95.6	24336
17.09	95.7	24338
17.12	95.7	24339
17.13	95.7	24340
17.14	95.7	24341
17.15	95.7	24343
17.16	95.7	24345
17.2	95.7	24346
17.21	95.7	24347
17.22	95.7	24348
17.23	95.7	24349
17.25	95.7	24351
17.26	95.7	24352
17.27	95.7	24354
17.29	95.7	24355
17.31	95.7	24357
17.32	95.7	24359
17.33	95.7	24360
17.35	95.7	24361
17.37	95.8	24362
17.4	95.8	24363
17.42	95.8	24364
17.43	95.8	24365
17.44	95.8	24369
17.45	95.8	24370
17.46	95.8	24371
17.51	95.8	24372
17.52	95.8	24373
17.53	95.8	24376
17.54	95.8	24377
17.56	95.8	24379
17.57	95.8	24381
17.61	95.8	24382
17.62	95.8	24383
17.63	95.8	24384
17.64	95.8	24386
17.68	95.9	24389
17.7	95.9	24390
17.74	95.9	24391
17.76	95.9	24392
17.81	95.9	24393
17.86	95.9	24395
17.87	95.9	24396
17.88	95.9	24398
17.89	95.9	24399
17.9	95.9	24400
17.95	95.9	24401
17.96	95.9	24405
17.97	95.9	24406
17.99	95.9	24407
18.03	95.9	24408
18.04	95.9	24409
18.05	95.9	24410
18.06	95.9	24412
18.07	96.0	24413
18.08	96.0	24414
18.13	96.0	24415
18.14	96.0	24417
18.16	96.0	24418
18.17	96.0	24419
18.18	96.0	24420
18.19	96.0	24421
18.2	96.0	24423
18.22	96.0	24425
18.24	96.0	24426
18.25	96.0	24427
18.26	96.0	24430
18.28	96.0	24431
18.29	96.0	24434
18.3	96.0	24436
18.32	96.0	24437
18.33	96.1	24439
18.34	96.1	24440
18.4	96.1	24441
18.42	96.1	24442
18.43	96.1	24444
18.45	96.1	24446
18.47	96.1	24448
18.48	96.1	24451
18.49	96.1	24452
18.51	96.1	24453
18.52	96.1	24454
18.54	96.1	24457
18.56	96.1	24458
18.57	96.1	24460
18.58	96.1	24461
18.59	96.1	24463
18.61	96.2	24464
18.62	96.2	24465
18.63	96.2	24466
18.65	96.2	24468
18.66	96.2	24469
18.68	96.2	24471
18.7	96.2	24472
18.71	96.2	24474
18.73	96.2	24475
18.75	96.2	24476
18.76	96.2	24477
18.78	96.2	24478
18.8	96.2	24479
18.82	96.2	24481
18.83	96.2	24482
18.85	96.2	24484
18.87	96.2	24485
18.88	96.2	24486
18.91	96.2	24487
18.92	96.3	24489
18.93	96.3	24490
18.94	96.3	24491
18.98	96.3	24492
18.99	96.3	24493
19.06	96.3	24494
19.09	96.3	24495
19.11	96.3	24496
19.12	96.3	24497
19.13	96.3	24498
19.14	96.3	24499
19.17	96.3	24500
19.19	96.3	24501
19.2	96.3	24502
19.21	96.3	24504
19.22	96.3	24505
19.23	96.3	24506
19.24	96.3	24510
19.28	96.3	24511
19.29	96.3	24512
19.3	96.3	24513
19.32	96.4	24515
19.34	96.4	24516
19.35	96.4	24517
19.36	96.4	24520
19.41	96.4	24522
19.42	96.4	24525
19.44	96.4	24526
19.45	96.4	24527
19.46	96.4	24529
19.49	96.4	24530
19.54	96.4	24532
19.58	96.4	24533
19.59	96.4	24535
19.61	96.4	24536
19.62	96.4	24537
19.67	96.4	24538
19.68	96.5	24541
19.72	96.5	24542
19.76	96.5	24544
19.78	96.5	24546
19.79	96.5	24547
19.81	96.5	24548
19.83	96.5	24549
19.87	96.5	24551
19.9	96.5	24552
19.92	96.5	24554
19.93	96.5	24555
19.96	96.5	24556
19.99	96.5	24558
20.01	96.5	24559
20.06	96.5	24561
20.07	96.5	24563
20.1	96.5	24564
20.11	96.5	24565
20.12	96.6	24566
20.16	96.6	24567
20.17	96.6	24568
20.2	96.6	24570
20.21	96.6	24571
20.23	96.6	24572
20.25	96.6	24574
20.27	96.6	24576
20.29	96.6	24578
20.31	96.6	24579
20.33	96.6	24580
20.35	96.6	24581
20.41	96.6	24582
20.43	96.6	24583
20.44	96.6	24584
20.47	96.6	24585
20.49	96.6	24586
20.51	96.6	24587
20.52	96.6	24588
20.57	96.6	24590
20.58	96.7	24592
20.59	96.7	24594
20.61	96.7	24595
20.62	96.7	24596
20.63	96.7	24597
20.65	96.7	24598
20.69	96.7	24599
20.72	96.7	24600
20.74	96.7	24601
20.76	96.7	24603
20.78	96.7	24604
20.79	96.7	24606
20.8	96.7	24609
20.81	96.7	24610
20.82	96.7	24612
20.84	96.7	24613
20.91	96.7	24614
20.93	96.7	24615
20.94	96.7	24616
20.96	96.8	24619
20.97	96.8	24620
20.98	96.8	24621
21.0	96.8	24623
21.03	96.8	24626
21.04	96.8	24627
21.05	96.8	24628
21.09	96.8	24629
21.11	96.8	24630
21.12	96.8	24631
21.13	96.8	24632
21.15	96.8	24633
21.17	96.8	24634
21.18	96.8	24635
21.2	96.8	24636
21.22	96.8	24637
21.3	96.8	24638
21.32	96.8	24639
21.33	96.8	24640
21.34	96.8	24641
21.39	96.9	24642
21.46	96.9	24643
21.48	96.9	24644
21.49	96.9	24645
21.5	96.9	24646
21.54	96.9	24647
21.55	96.9	24648
21.56	96.9	24649
21.57	96.9	24650
21.6	96.9	24651
21.61	96.9	24652
21.63	96.9	24653
21.64	96.9	24656
21.65	96.9	24657
21.67	96.9	24658
21.68	96.9	24659
21.69	96.9	24660
21.72	96.9	24661
21.74	96.9	24662
21.77	96.9	24663
21.8	96.9	24664
21.85	96.9	24666
21.86	97.0	24667
21.88	97.0	24668
21.89	97.0	24669
21.9	97.0	24670
21.91	97.0	24671
21.92	97.0	24672
21.93	97.0	24675
21.94	97.0	24676
21.97	97.0	24677
22.03	97.0	24678
22.06	97.0	24681
22.09	97.0	24682
22.11	97.0	24683
22.12	97.0	24684
22.17	97.0	24685
22.18	97.0	24686
22.22	97.0	24687
22.28	97.0	24688
22.32	97.0	24689
22.33	97.0	24690
22.4	97.0	24691
22.41	97.1	24693
22.43	97.1	24695
22.48	97.1	24696
22.5	97.1	24697
22.51	97.1	24698
22.53	97.1	24699
22.54	97.1	24700
22.57	97.1	24701
22.6	97.1	24702
22.65	97.1	24703
22.66	97.1	24704
22.68	97.1	24705
22.69	97.1	24706
22.8	97.1	24707
22.83	97.1	24708
22.87	97.1	24709
22.88	97.1	24710
22.91	97.1	24711
22.93	97.1	24712
22.94	97.1	24713
22.95	97.1	24715
23.01	97.1	24716
23.07	97.1	24717
23.08	97.2	24718
23.11	97.2	24720
23.13	97.2	24721
23.16	97.2	24722
23.17	97.2	24723
23.21	97.2	24724
23.22	97.2	24725
23.23	97.2	24726
23.24	97.2	24728
23.28	97.2	24729
23.31	97.2	24731
23.38	97.2	24732
23.39	97.2	24733
23.4	97.2	24734
23.42	97.2	24735
23.43	97.2	24736
23.44	97.2	24737
23.47	97.2	24738
23.51	97.2	24739
23.52	97.2	24740
23.55	97.2	24741
23.56	97.2	24743
23.58	97.3	24746
23.63	97.3	24747
23.66	97.3	24748
23.7	97.3	24750
23.75	97.3	24751
23.76	97.3	24752
23.79	97.3	24755
23.83	97.3	24756
23.85	97.3	24757
23.89	97.3	24758
23.92	97.3	24759
23.95	97.3	24760
23.97	97.3	24761
23.99	97.3	24763
24.04	97.3	24765
24.07	97.3	24766
24.09	97.3	24767
24.12	97.3	24768
24.24	97.4	24769
24.26	97.4	24770
24.27	97.4	24771
24.36	97.4	24773
24.4	97.4	24774
24.41	97.4	24775
24.45	97.4	24776
24.46	97.4	24777
24.49	97.4	24778
24.52	97.4	24780
24.56	97.4	24781
24.58	97.4	24782
24.6	97.4	24783
24.62	97.4	24784
24.65	97.4	24785
24.71	97.4	24786
24.73	97.4	24789
24.79	97.4	24790
24.82	97.4	24791
24.83	97.4	24792
24.84	97.4	24793
24.9	97.4	24794
24.96	97.5	24795
24.97	97.5	24796
24.98	97.5	24797
25.02	97.5	24798
25.07	97.5	24799
25.09	97.5	24800
25.13	97.5	24801
25.16	97.5	24802
25.17	97.5	24803
25.19	97.5	24804
25.32	97.5	24805
25.35	97.5	24806
25.38	97.5	24807
25.42	97.5	24808
25.43	97.5	24809
25.51	97.5	24810
25.62	97.5	24811
25.63	97.5	24812
25.65	97.5	24813
25.68	97.5	24814
25.74	97.5	24815
25.78	97.5	24816
25.8	97.5	24817
25.85	97.5	24818
25.89	97.5	24819
25.91	97.6	24821
25.94	97.6	24822
25.96	97.6	24824
25.98	97.6	24825
26.03	97.6	24826
26.07	97.6	24827
26.08	97.6	24829
26.1	97.6	24830
26.12	97.6	24831
26.13	97.6	24832
26.15	97.6	24833
26.17	97.6	24834
26.22	97.6	24835
26.25	97.6	24836
26.26	97.6	24837
26.27	97.6	24839
26.29	97.6	24840
26.31	97.6	24841
26.36	97.6	24842
26.38	97.6	24843
26.42	97.6	24844
26.45	97.6	24845
26.47	97.7	24846
26.53	97.7	24847
26.55	97.7	24848
26.56	97.7	24849
26.6	97.7	24850
26.61	97.7	24851
26.66	97.7	24852
26.68	97.7	24853
26.78	97.7	24854
26.83	97.7	24855
26.93	97.7	24856
26.97	97.7	24858
27.04	97.7	24859
27.06	97.7	24860
27.12	97.7	24861
27.14	97.7	24863
27.22	97.7	24864
27.25	97.7	24865
27.27	97.7	24866
27.29	97.7	24867
27.3	97.7	24868
27.37	97.7	24869
27.42	97.7	24870
27.46	97.8	24871
27.47	97.8	24872
27.48	97.8	24874
27.52	97.8	24878
27.55	97.8	24879
27.56	97.8	24880
27.59	97.8	24881
27.65	97.8	24882
27.66	97.8	24883
27.69	97.8	24884
27.7	97.8	24886
27.72	97.8	24887
27.73	97.8	24889
27.77	97.8	24890
27.82	97.8	24891
27.85	97.8	24892
27.89	97.8	24893
27.97	97.8	24894
28.03	97.8	24895
28.18	97.9	24896
28.23	97.9	24897
28.32	97.9	24899
28.34	97.9	24901
28.37	97.9	24903
28.39	97.9	24904
28.43	97.9	24905
28.45	97.9	24906
28.46	97.9	24907
28.52	97.9	24908
28.57	97.9	24909
28.58	97.9	24910
28.59	97.9	24911
28.65	97.9	24913
28.69	97.9	24914
28.7	97.9	24915
28.72	97.9	24916
28.73	97.9	24917
28.74	97.9	24918
28.82	97.9	24920
28.88	97.9	24921
28.92	98.0	24922
28.93	98.0	24923
29.17	98.0	24924
29.25	98.0	24925
29.28	98.0	24926
29.37	98.0	24927
29.38	98.0	24928
29.4	98.0	24929
29.42	98.0	24930
29.47	98.0	24931
29.67	98.0	24932
29.78	98.0	24933
29.81	98.0	24934
29.86	98.0	24935
29.9	98.0	24936
29.92	98.0	24937
29.96	98.0	24938
29.98	98.0	24939
30.0	98.0	24940
30.02	98.0	24941
30.14	98.0	24942
30.18	98.0	24945
30.2	98.0	24946
30.23	98.1	24947
30.24	98.1	24948
30.26	98.1	24949
30.28	98.1	24950
30.29	98.1	24952
30.3	98.1	24953
30.33	98.1	24954
30.37	98.1	24955
30.4	98.1	24956
30.42	98.1	24957
30.46	98.1	24958
30.6	98.1	24959
30.67	98.1	24960
30.71	98.1	24961
30.79	98.1	24963
30.82	98.1	24964
30.88	98.1	24965
30.94	98.1	24966
31.0	98.1	24968
31.02	98.1	24969
31.08	98.1	24970
31.11	98.1	24972
31.13	98.2	24973
31.15	98.2	24974
31.16	98.2	24976
31.19	98.2	24977
31.24	98.2	24978
31.3	98.2	24979
31.35	98.2	24980
31.41	98.2	24981
31.42	98.2	24982
31.49	98.2	24983
31.6	98.2	24984
31.62	98.2	24985
31.66	98.2	24986
31.77	98.2	24987
31.82	98.2	24989
31.83	98.2	24991
31.92	98.2	24992
31.97	98.2	24993
31.98	98.2	24994
32.05	98.2	24995
32.06	98.2	24996
32.19	98.2	24997
32.21	98.3	24998
32.27	98.3	24999
32.37	98.3	25000
32.38	98.3	25001
32.5	98.3	25002
32.59	98.3	25003
32.71	98.3	25004
32.88	98.3	25005
32.92	98.3	25006
33.26	98.3	25007
33.28	98.3	25008
33.35	98.3	25009
33.42	98.3	25010
33.51	98.3	25011
33.57	98.3	25013
33.58	98.3	25014
33.64	98.3	25015
33.66	98.3	25016
33.68	98.3	25017
33.74	98.3	25018
33.78	98.3	25019
33.84	98.3	25020
33.85	98.3	25021
33.98	98.3	25022
34.0	98.3	25023
34.04	98.4	25024
34.05	98.4	25025
34.1	98.4	25026
34.21	98.4	25027
34.22	98.4	25028
34.24	98.4	25029
34.25	98.4	25031
34.31	98.4	25032
34.48	98.4	25033
34.52	98.4	25035
34.64	98.4	25036
34.82	98.4	25037
34.87	98.4	25038
34.89	98.4	25039
35.09	98.4	25041
35.11	98.4	25042
35.14	98.4	25043
35.16	98.4	25044
35.34	98.4	25045
35.63	98.4	25046
35.73	98.4	25047
35.8	98.4	25048
35.82	98.5	25049
35.86	98.5	25050
35.97	98.5	25051
36.01	98.5	25052
36.03	98.5	25053
36.05	98.5	25054
36.09	98.5	25055
36.35	98.5	25056
36.51	98.5	25057
36.61	98.5	25058
36.63	98.5	25059
36.8	98.5	25060
37.28	98.5	25061
37.32	98.5	25063
37.34	98.5	25064
37.38	98.5	25065
37.43	98.5	25066
37.53	98.5	25067
37.55	98.5	25068
37.56	98.5	25069
37.57	98.5	25070
37.63	98.5	25071
37.64	98.5	25072
37.7	98.5	25073
37.82	98.5	25074
37.83	98.6	25075
37.86	98.6	25076
38.1	98.6	25077
38.21	98.6	25078
38.28	98.6	25079
38.34	98.6	25080
38.37	98.6	25082
38.42	98.6	25083
38.46	98.6	25084
38.79	98.6	25085
38.81	98.6	25086
38.91	98.6	25087
39.0	98.6	25088
39.07	98.6	25089
39.1	98.6	25090
39.28	98.6	25091
39.42	98.6	25092
39.65	98.6	25093
39.93	98.6	25094
40.02	98.6	25095
40.05	98.6	25096
40.18	98.6	25097
40.28	98.6	25098
40.4	98.6	25099
40.63	98.7	25101
40.79	98.7	25102
40.89	98.7	25103
41.01	98.7	25104
41.21	98.7	25105
41.57	98.7	25106
41.64	98.7	25108
41.69	98.7	25109
41.71	98.7	25110
41.75	98.7	25111
41.78	98.7	25112
41.82	98.7	25113
41.85	98.7	25115
41.9	98.7	25116
42.15	98.7	25118
42.22	98.7	25119
42.26	98.7	25120
42.3	98.7	25121
42.35	98.7	25122
42.68	98.7	25123
42.73	98.7	25124
42.82	98.8	25125
42.85	98.8	25126
42.89	98.8	25127
42.98	98.8	25128
43.42	98.8	25129
44.36	98.8	25130
44.47	98.8	25131
44.75	98.8	25132
44.79	98.8	25133
44.81	98.8	25134
44.94	98.8	25135
45.1	98.8	25136
45.23	98.8	25137
45.38	98.8	25138
45.4	98.8	25139
45.41	98.8	25140
45.47	98.8	25141
45.67	98.8	25142
45.68	98.8	25143
45.9	98.8	25144
46.1	98.8	25145
46.12	98.8	25146
46.18	98.8	25147
46.62	98.8	25149
46.65	98.8	25150
46.67	98.9	25151
47.11	98.9	25152
47.16	98.9	25153
47.44	98.9	25154
47.6	98.9	25155
47.61	98.9	25156
48.1	98.9	25157
48.21	98.9	25158
48.35	98.9	25159
48.67	98.9	25160
49.06	98.9	25161
49.21	98.9	25162
49.61	98.9	25163
49.73	98.9	25164
49.86	98.9	25165
49.96	98.9	25166
50.34	98.9	25167
50.36	98.9	25168
50.55	98.9	25169
50.64	98.9	25170
50.69	98.9	25172
50.83	98.9	25173
50.93	98.9	25174
51.12	98.9	25175
51.2	99.0	25176
51.34	99.0	25177
51.52	99.0	25178
51.68	99.0	25179
51.93	99.0	25180
52.18	99.0	25181
52.21	99.0	25182
52.28	99.0	25183
52.3	99.0	25184
52.35	99.0	25185
52.36	99.0	25186
52.38	99.0	25187
52.4	99.0	25188
52.76	99.0	25189
53.18	99.0	25190
53.25	99.0	25191
53.3	99.0	25192
53.4	99.0	25193
54.13	99.0	25194
54.25	99.0	25195
54.39	99.0	25197
54.47	99.0	25198
54.61	99.0	25199
54.78	99.0	25200
54.85	99.0	25201
54.93	99.1	25202
55.89	99.1	25203
55.99	99.1	25204
56.27	99.1	25205
56.64	99.1	25206
56.77	99.1	25207
56.79	99.1	25208
56.81	99.1	25209
56.98	99.1	25210
57.16	99.1	25211
57.17	99.1	25212
57.88	99.1	25213
57.9	99.1	25214
58.06	99.1	25215
58.44	99.1	25216
58.78	99.1	25217
59.14	99.1	25218
59.16	99.1	25219
59.21	99.1	25220
59.25	99.1	25221
59.59	99.1	25223
59.73	99.1	25224
60.34	99.1	25225
62.3	99.1	25226
62.81	99.2	25227
62.83	99.2	25228
63.09	99.2	25229
63.73	99.2	25230
63.78	99.2	25231
63.89	99.2	25232
64.87	99.2	25233
64.91	99.2	25234
65.18	99.2	25235
65.75	99.2	25236
66.09	99.2	25237
67.41	99.2	25238
67.67	99.2	25239
67.76	99.2	25240
67.9	99.2	25241
68.54	99.2	25242
69.17	99.2	25243
69.31	99.2	25244
69.39	99.2	25245
69.53	99.2	25246
69.86	99.2	25247
70.31	99.2	25248
71.13	99.2	25249
71.23	99.2	25250
71.24	99.2	25251
71.37	99.2	25252
71.63	99.3	25253
71.66	99.3	25254
72.47	99.3	25255
72.53	99.3	25256
73.9	99.3	25257
75.07	99.3	25258
75.94	99.3	25259
76.22	99.3	25260
76.34	99.3	25261
76.74	99.3	25262
77.13	99.3	25263
77.76	99.3	25264
77.8	99.3	25265
78.14	99.3	25266
78.71	99.3	25267
79.64	99.3	25268
79.99	99.3	25269
80.99	99.3	25270
81.06	99.3	25271
83.97	99.3	25273
86.94	99.3	25274
87.66	99.3	25275
88.66	99.3	25276
89.06	99.3	25277
91.41	99.4	25278
92.38	99.4	25279
92.79	99.4	25281
93.53	99.4	25282
96.24	99.4	25283
96.6	99.4	25284
96.64	99.4	25285
99.78	99.4	25286
99.91	99.4	25287
101.64	99.4	25288
101.67	99.4	25289
101.75	99.4	25290
102.01	99.4	25291
103.72	99.4	25292
103.74	99.4	25293
103.99	99.4	25294
104.6	99.4	25295
107.53	99.4	25296
108.26	99.4	25297
108.27	99.4	25298
108.4	99.4	25299
108.69	99.4	25300
109.22	99.4	25301
111.02	99.4	25302
112.02	99.4	25303
112.31	99.5	25304
113.96	99.5	25305
114.06	99.5	25306
115.18	99.5	25307
119.85	99.5	25308
120.37	99.5	25309
121.3	99.5	25310
122.28	99.5	25311
124.04	99.5	25312
128.4	99.5	25313
129.39	99.5	25314
132.23	99.5	25315
134.71	99.5	25316
137.09	99.5	25317
137.95	99.5	25318
138.1	99.5	25319
142.94	99.5	25320
143.27	99.5	25321
143.9	99.5	25322
145.72	99.5	25323
146.52	99.5	25324
152.62	99.5	25325
159.96	99.5	25326
161.17	99.5	25327
161.94	99.5	25328
162.88	99.6	25329
164.88	99.6	25330
165.24	99.6	25331
167.08	99.6	25332
168.66	99.6	25333
171.76	99.6	25334
174.43	99.6	25335
175.88	99.6	25336
176.48	99.6	25337
176.84	99.6	25338
182.63	99.6	25339
183.1	99.6	25340
185.42	99.6	25341
186.64	99.6	25342
188.7	99.6	25343
192.3	99.6	25344
194.56	99.6	25345
194.75	99.6	25346
199.57	99.6	25347
201.53	99.6	25348
208.95	99.6	25349
216.35	99.6	25350
217.1	99.6	25351
218.61	99.6	25352
220.73	99.6	25353
222.52	99.7	25354
225.99	99.7	25355
234.82	99.7	25356
243.78	99.7	25357
244.17	99.7	25358
247.6	99.7	25359
251.25	99.7	25360
259.94	99.7	25361
261.22	99.7	25362
262.44	99.7	25363
262.56	99.7	25364
267.37	99.7	25365
290.08	99.7	25366
295.23	99.7	25367
295.26	99.7	25368
305.48	99.7	25369
306.99	99.7	25370
310.98	99.7	25371
313.97	99.7	25372
314.75	99.7	25373
324.74	99.7	25374
345.88	99.7	25375
357.68	99.7	25376
377.43	99.7	25377
388.71	99.7	25378
394.46	99.7	25379
402.99	99.8	25380
419.78	99.8	25381
440.93	99.8	25382
481.99	99.8	25383
487.17	99.8	25384
503.86	99.8	25385
515.37	99.8	25386
565.31	99.8	25387
568.54	99.8	25388
690.9	99.8	25389
806.07	99.8	25390
849.83	99.8	25391
894.66	99.8	25392
969.43	99.8	25393
1050.76	99.8	25394
1111.1	99.8	25395
1116.79	99.8	25396
1169.51	99.8	25397
1262.31	99.8	25398
1292.09	99.8	25399
1293.1	99.8	25400
1300.9	99.8	25401
1540.69	99.8	25402
1572.92	99.8	25403
1686.25	99.8	25404
1797.79	99.9	25405
1829.03	99.9	25406
1870.26	99.9	25407
1973.55	99.9	25408
2057.15	99.9	25409
2112.71	99.9	25410
2134.13	99.9	25411
2192.72	99.9	25412
2274.22	99.9	25413
2439.21	99.9	25414
2466.77	99.9	25415
3019.38	99.9	25416
3825.87	99.9	25417
4112.27	99.9	25418
4463.12	99.9	25419
4672.3	99.9	25420
4710.6	99.9	25421
4941.39	99.9	25422
5144.09	99.9	25423
5160.0	99.9	25424
5888.96	99.9	25425
5927.45	99.9	25426
5957.81	99.9	25427
6049.71	99.9	25428
7249.32	99.9	25429
7476.67	99.9	25430
8908.58	100.0	25431
8959.15	100.0	25432
9349.16	100.0	25433
9815.88	100.0	25434
11326.66	100.0	25435
15228.54	100.0	25436
15639.6	100.0	25437
16447.02	100.0	25438
17718.07	100.0	25439
19154.53	100.0	25440
27840.56	100.0	25441
33292.01	100.0	25442
52610.36	100.0	25443
