+RPKM	percent	accumulative_value
13.31	84.8	11394
13.32	84.8	11395
13.33	84.9	11397
13.34	84.9	11400
13.35	84.9	11403
13.36	84.9	11404
13.38	84.9	11406
13.39	84.9	11408
13.4	84.9	11409
13.41	85.0	11410
13.42	85.0	11412
13.43	85.0	11413
13.44	85.0	11416
13.45	85.0	11418
13.47	85.0	11419
13.48	85.0	11420
13.49	85.0	11421
13.5	85.0	11423
13.51	85.1	11425
13.53	85.1	11427
13.54	85.1	11429
13.55	85.1	11431
13.56	85.1	11435
13.57	85.1	11436
13.58	85.2	11438
13.59	85.2	11439
13.6	85.2	11440
13.61	85.2	11443
13.62	85.2	11444
13.63	85.2	11447
13.64	85.2	11449
13.65	85.3	11451
13.66	85.3	11452
13.67	85.3	11453
13.68	85.3	11456
13.7	85.3	11459
13.72	85.3	11460
13.73	85.3	11463
13.74	85.4	11466
13.75	85.4	11468
13.76	85.4	11471
13.77	85.4	11474
13.78	85.4	11476
13.79	85.5	11481
13.8	85.5	11482
13.82	85.5	11485
13.83	85.5	11489
13.84	85.5	11490
13.87	85.6	11492
13.88	85.6	11495
13.89	85.6	11497
13.9	85.6	11499
13.91	85.6	11501
13.92	85.7	11505
13.94	85.7	11508
13.95	85.7	11511
13.97	85.7	11512
13.98	85.7	11516
13.99	85.8	11518
14.01	85.8	11521
14.02	85.8	11523
14.03	85.8	11525
14.04	85.8	11528
14.06	85.8	11529
14.08	85.8	11530
14.09	85.9	11535
14.1	85.9	11538
14.11	85.9	11540
14.12	85.9	11541
14.13	86.0	11545
14.14	86.0	11549
14.15	86.0	11550
14.16	86.0	11553
14.17	86.0	11555
14.18	86.0	11557
14.2	86.1	11560
14.22	86.1	11562
14.24	86.1	11568
14.25	86.1	11569
14.26	86.2	11573
14.27	86.2	11575
14.29	86.2	11577
14.3	86.2	11578
14.31	86.2	11581
14.34	86.2	11583
14.35	86.2	11584
14.36	86.3	11587
14.37	86.3	11589
14.38	86.3	11591
14.39	86.3	11593
14.41	86.3	11594
14.42	86.4	11598
14.43	86.4	11600
14.44	86.4	11602
14.45	86.4	11603
14.49	86.4	11608
14.5	86.4	11609
14.51	86.4	11611
14.52	86.5	11615
14.53	86.5	11617
14.54	86.5	11618
14.56	86.5	11620
14.57	86.5	11623
14.58	86.6	11625
14.59	86.6	11628
14.6	86.6	11630
14.65	86.6	11634
14.66	86.6	11635
14.67	86.6	11637
14.68	86.7	11640
14.69	86.7	11642
14.7	86.7	11643
14.71	86.7	11644
14.72	86.7	11645
14.73	86.7	11646
14.74	86.7	11648
14.75	86.7	11649
14.76	86.7	11650
14.77	86.8	11653
14.78	86.8	11655
14.79	86.8	11658
14.81	86.8	11659
14.82	86.8	11664
14.83	86.9	11667
14.84	86.9	11671
14.85	86.9	11672
14.86	86.9	11673
14.87	86.9	11675
14.88	86.9	11676
14.89	86.9	11677
14.9	87.0	11682
14.91	87.0	11684
14.92	87.0	11686
14.94	87.0	11687
14.95	87.0	11688
14.96	87.0	11690
14.97	87.0	11691
14.98	87.1	11695
15.0	87.1	11697
15.01	87.1	11698
15.02	87.1	11700
15.03	87.1	11704
15.04	87.1	11705
15.05	87.2	11706
15.06	87.2	11708
15.07	87.2	11710
15.09	87.2	11713
15.11	87.2	11715
15.12	87.2	11718
15.13	87.3	11719
15.14	87.3	11721
15.15	87.3	11722
15.17	87.3	11723
15.18	87.3	11727
15.21	87.3	11728
15.22	87.3	11729
15.24	87.4	11732
15.25	87.4	11733
15.26	87.4	11736
15.27	87.4	11741
15.28	87.4	11742
15.29	87.4	11744
15.3	87.5	11746
15.31	87.5	11748
15.33	87.5	11750
15.34	87.5	11751
15.35	87.5	11752
15.36	87.5	11753
15.4	87.5	11756
15.41	87.5	11758
15.42	87.6	11762
15.43	87.6	11763
15.45	87.6	11764
15.47	87.6	11765
15.48	87.6	11768
15.49	87.6	11770
15.51	87.7	11774
15.52	87.7	11775
15.53	87.7	11778
15.54	87.7	11780
15.55	87.7	11783
15.56	87.7	11784
15.57	87.8	11788
15.59	87.8	11790
15.6	87.8	11791
15.61	87.8	11792
15.62	87.8	11793
15.64	87.8	11795
15.65	87.8	11797
15.66	87.8	11798
15.67	87.9	11800
15.68	87.9	11802
15.69	87.9	11805
15.7	87.9	11806
15.71	87.9	11807
15.72	87.9	11808
15.74	87.9	11809
15.78	87.9	11812
15.8	88.0	11814
15.81	88.0	11817
15.83	88.0	11818
15.84	88.0	11822
15.85	88.0	11824
15.87	88.0	11825
15.89	88.1	11826
15.91	88.1	11829
15.93	88.1	11830
15.94	88.1	11831
15.95	88.1	11832
15.96	88.1	11834
15.97	88.1	11836
15.99	88.1	11837
16.0	88.1	11838
16.02	88.2	11840
16.03	88.2	11843
16.04	88.2	11844
16.05	88.2	11845
16.07	88.2	11848
16.08	88.2	11850
16.09	88.2	11852
16.1	88.3	11856
16.12	88.3	11857
16.13	88.3	11859
16.14	88.3	11861
16.15	88.3	11862
16.16	88.3	11864
16.17	88.3	11866
16.18	88.4	11867
16.2	88.4	11871
16.21	88.4	11874
16.22	88.4	11875
16.23	88.4	11876
16.25	88.4	11878
16.26	88.5	11881
16.27	88.5	11882
16.28	88.5	11883
16.29	88.5	11884
16.3	88.5	11888
16.31	88.5	11891
16.32	88.6	11897
16.33	88.6	11899
16.35	88.6	11902
16.36	88.6	11906
16.37	88.7	11909
16.38	88.7	11910
16.4	88.7	11913
16.41	88.7	11914
16.45	88.7	11916
16.46	88.7	11918
16.47	88.7	11919
16.48	88.7	11920
16.49	88.8	11921
16.5	88.8	11923
16.51	88.8	11924
16.53	88.8	11925
16.54	88.8	11927
16.58	88.8	11928
16.59	88.8	11929
16.6	88.8	11930
16.61	88.8	11931
16.63	88.8	11932
16.67	88.8	11933
16.69	88.9	11934
16.71	88.9	11935
16.72	88.9	11936
16.74	88.9	11937
16.75	88.9	11939
16.76	88.9	11941
16.77	88.9	11943
16.78	88.9	11944
16.8	88.9	11945
16.81	88.9	11946
16.82	89.0	11948
16.84	89.0	11949
16.85	89.0	11951
16.86	89.0	11955
16.88	89.0	11956
16.89	89.0	11957
16.9	89.0	11958
16.91	89.0	11959
16.92	89.1	11961
16.93	89.1	11964
16.94	89.1	11966
16.95	89.1	11970
16.97	89.1	11971
16.98	89.1	11972
16.99	89.1	11973
17.02	89.2	11975
17.04	89.2	11978
17.05	89.2	11979
17.07	89.2	11980
17.09	89.2	11981
17.1	89.2	11987
17.14	89.3	11988
17.15	89.3	11989
17.17	89.3	11993
17.18	89.3	11995
17.2	89.3	11996
17.21	89.3	11997
17.22	89.3	11998
17.25	89.3	11999
17.26	89.4	12001
17.27	89.4	12004
17.28	89.4	12008
17.29	89.4	12010
17.3	89.4	12011
17.31	89.4	12012
17.32	89.5	12016
17.33	89.5	12017
17.35	89.5	12019
17.36	89.5	12021
17.37	89.5	12022
17.39	89.5	12024
17.4	89.5	12025
17.41	89.5	12027
17.42	89.6	12028
17.43	89.6	12029
17.44	89.6	12030
17.45	89.6	12031
17.46	89.6	12033
17.47	89.6	12038
17.48	89.7	12041
17.49	89.7	12045
17.5	89.7	12046
17.51	89.7	12047
17.53	89.7	12049
17.54	89.7	12050
17.59	89.7	12051
17.61	89.7	12052
17.62	89.7	12053
17.64	89.8	12056
17.65	89.8	12057
17.66	89.8	12060
17.67	89.8	12061
17.7	89.8	12064
17.73	89.8	12066
17.74	89.8	12067
17.77	89.9	12068
17.78	89.9	12070
17.79	89.9	12071
17.8	89.9	12072
17.81	89.9	12073
17.82	89.9	12074
17.83	89.9	12075
17.85	89.9	12077
17.86	89.9	12078
17.87	89.9	12080
17.88	89.9	12081
17.91	90.0	12082
17.92	90.0	12083
17.93	90.0	12087
17.94	90.0	12089
17.96	90.0	12090
17.97	90.0	12092
17.98	90.0	12093
17.99	90.0	12094
18.0	90.1	12096
18.02	90.1	12097
18.03	90.1	12100
18.04	90.1	12101
18.05	90.1	12103
18.06	90.1	12104
18.07	90.1	12105
18.11	90.1	12106
18.13	90.1	12107
18.15	90.1	12108
18.16	90.2	12109
18.17	90.2	12111
18.19	90.2	12112
18.2	90.2	12114
18.23	90.2	12115
18.24	90.2	12117
18.28	90.2	12120
18.29	90.2	12121
18.3	90.3	12122
18.31	90.3	12124
18.32	90.3	12125
18.35	90.3	12126
18.37	90.3	12127
18.38	90.3	12128
18.39	90.3	12130
18.41	90.3	12131
18.42	90.3	12132
18.47	90.3	12133
18.5	90.3	12134
18.51	90.4	12135
18.52	90.4	12137
18.53	90.4	12138
18.54	90.4	12140
18.56	90.4	12141
18.57	90.4	12144
18.58	90.4	12145
18.61	90.5	12149
18.63	90.5	12151
18.64	90.5	12152
18.68	90.5	12154
18.69	90.5	12156
18.73	90.5	12157
18.77	90.5	12159
18.78	90.5	12161
18.79	90.6	12162
18.8	90.6	12164
18.81	90.6	12165
18.82	90.6	12167
18.83	90.6	12170
18.84	90.6	12171
18.86	90.6	12172
18.87	90.6	12175
18.89	90.7	12177
18.91	90.7	12179
18.94	90.7	12180
18.96	90.7	12181
18.98	90.7	12183
18.99	90.7	12184
19.02	90.7	12185
19.03	90.7	12186
19.05	90.8	12191
19.07	90.8	12193
19.08	90.8	12194
19.09	90.8	12195
19.1	90.8	12199
19.14	90.8	12201
19.17	90.8	12202
19.19	90.9	12203
19.2	90.9	12205
19.21	90.9	12207
19.23	90.9	12210
19.26	90.9	12211
19.27	90.9	12212
19.28	90.9	12214
19.29	90.9	12215
19.3	91.0	12216
19.31	91.0	12218
19.34	91.0	12219
19.35	91.0	12221
19.36	91.0	12222
19.37	91.0	12223
19.38	91.0	12224
19.43	91.0	12225
19.45	91.0	12226
19.47	91.1	12229
19.48	91.1	12230
19.51	91.1	12231
19.55	91.1	12233
19.56	91.1	12234
19.58	91.1	12235
19.59	91.1	12236
19.61	91.1	12237
19.62	91.1	12238
19.63	91.1	12239
19.64	91.1	12240
19.67	91.1	12241
19.69	91.2	12243
19.72	91.2	12244
19.74	91.2	12246
19.75	91.2	12248
19.76	91.2	12249
19.77	91.2	12250
19.8	91.2	12251
19.84	91.2	12252
19.85	91.2	12255
19.86	91.3	12256
19.92	91.3	12257
19.95	91.3	12259
19.97	91.3	12261
19.99	91.3	12262
20.0	91.3	12264
20.01	91.3	12265
20.05	91.3	12266
20.09	91.3	12268
20.1	91.3	12269
20.11	91.4	12271
20.12	91.4	12272
20.15	91.4	12274
20.17	91.4	12275
20.18	91.4	12276
20.2	91.4	12277
20.28	91.4	12278
20.31	91.4	12281
20.35	91.5	12283
20.36	91.5	12287
20.37	91.5	12288
20.4	91.5	12289
20.41	91.5	12290
20.45	91.5	12292
20.46	91.5	12293
20.48	91.5	12294
20.49	91.5	12295
20.52	91.5	12296
20.53	91.6	12297
20.57	91.6	12298
20.59	91.6	12299
20.6	91.6	12301
20.61	91.6	12302
20.62	91.6	12304
20.63	91.6	12305
20.64	91.6	12307
20.65	91.6	12308
20.67	91.6	12309
20.69	91.7	12311
20.7	91.7	12313
20.72	91.7	12314
20.73	91.7	12315
20.76	91.7	12316
20.77	91.7	12317
20.78	91.7	12319
20.79	91.7	12320
20.8	91.7	12321
20.81	91.7	12322
20.84	91.8	12323
20.87	91.8	12325
20.89	91.8	12326
20.91	91.8	12327
20.93	91.8	12328
20.95	91.8	12330
20.98	91.8	12331
21.01	91.8	12333
21.06	91.8	12336
21.1	91.9	12339
21.11	91.9	12340
21.13	91.9	12341
21.15	91.9	12342
21.16	91.9	12343
21.19	91.9	12345
21.2	91.9	12346
21.22	91.9	12349
21.23	92.0	12350
21.24	92.0	12352
21.26	92.0	12353
21.27	92.0	12354
21.28	92.0	12356
21.29	92.0	12357
21.35	92.0	12360
21.42	92.0	12362
21.43	92.0	12363
21.45	92.1	12365
21.48	92.1	12366
21.5	92.1	12368
21.51	92.1	12369
21.55	92.1	12371
21.57	92.1	12372
21.58	92.1	12373
21.6	92.1	12374
21.61	92.1	12375
21.62	92.1	12376
21.65	92.2	12377
21.67	92.2	12378
21.7	92.2	12379
21.71	92.2	12381
21.74	92.2	12382
21.77	92.2	12384
21.8	92.2	12385
21.84	92.2	12386
21.85	92.2	12387
21.87	92.2	12388
21.89	92.2	12389
21.92	92.3	12391
21.93	92.3	12392
21.94	92.3	12394
21.95	92.3	12395
21.96	92.3	12396
21.97	92.3	12397
22.02	92.3	12398
22.04	92.3	12399
22.07	92.3	12401
22.1	92.3	12402
22.13	92.3	12403
22.14	92.4	12404
22.16	92.4	12405
22.18	92.4	12406
22.19	92.4	12407
22.2	92.4	12408
22.22	92.4	12410
22.26	92.4	12412
22.29	92.4	12413
22.3	92.4	12414
22.35	92.4	12415
22.38	92.4	12416
22.39	92.5	12418
22.4	92.5	12419
22.41	92.5	12420
22.42	92.5	12422
22.46	92.5	12423
22.5	92.5	12424
22.52	92.5	12425
22.54	92.5	12426
22.6	92.5	12428
22.62	92.5	12429
22.63	92.5	12430
22.64	92.6	12431
22.67	92.6	12432
22.69	92.6	12435
22.72	92.6	12438
22.74	92.6	12439
22.75	92.6	12441
22.78	92.6	12443
22.79	92.7	12444
22.8	92.7	12445
22.82	92.7	12446
22.83	92.7	12447
22.93	92.7	12449
22.98	92.7	12450
22.99	92.7	12453
23.01	92.7	12454
23.05	92.7	12455
23.06	92.7	12457
23.07	92.8	12459
23.09	92.8	12461
23.11	92.8	12462
23.12	92.8	12464
23.13	92.8	12465
23.15	92.8	12467
23.16	92.8	12468
23.17	92.8	12470
23.21	92.9	12471
23.22	92.9	12472
23.27	92.9	12473
23.28	92.9	12475
23.3	92.9	12477
23.33	92.9	12478
23.36	92.9	12479
23.39	92.9	12481
23.46	92.9	12482
23.51	92.9	12483
23.55	93.0	12486
23.56	93.0	12487
23.61	93.0	12488
23.62	93.0	12489
23.64	93.0	12490
23.67	93.0	12492
23.72	93.0	12494
23.77	93.0	12495
23.78	93.0	12496
23.79	93.1	12498
23.8	93.1	12499
23.81	93.1	12500
23.92	93.1	12501
23.95	93.1	12504
23.96	93.1	12505
23.98	93.1	12506
23.99	93.1	12508
24.0	93.1	12510
24.02	93.2	12511
24.03	93.2	12512
24.05	93.2	12513
24.06	93.2	12514
24.07	93.2	12515
24.08	93.2	12516
24.11	93.2	12517
24.12	93.2	12518
24.14	93.2	12519
24.21	93.2	12521
24.25	93.2	12522
24.32	93.2	12523
24.35	93.2	12524
24.38	93.3	12525
24.39	93.3	12526
24.41	93.3	12527
24.43	93.3	12528
24.44	93.3	12529
24.45	93.3	12530
24.46	93.3	12531
24.49	93.3	12532
24.5	93.3	12533
24.51	93.3	12535
24.52	93.3	12536
24.53	93.3	12537
24.54	93.4	12540
24.56	93.4	12542
24.58	93.4	12543
24.62	93.4	12545
24.66	93.4	12546
24.67	93.4	12547
24.71	93.4	12548
24.72	93.4	12549
24.73	93.4	12550
24.77	93.4	12551
24.87	93.5	12552
24.92	93.5	12553
24.95	93.5	12554
24.96	93.5	12555
24.97	93.5	12557
25.01	93.5	12558
25.09	93.5	12560
25.1	93.5	12561
25.15	93.5	12562
25.16	93.5	12563
25.2	93.6	12565
25.23	93.6	12566
25.29	93.6	12567
25.32	93.6	12568
25.33	93.6	12571
25.35	93.6	12572
25.38	93.6	12573
25.4	93.6	12574
25.42	93.6	12575
25.48	93.6	12577
25.52	93.6	12578
25.54	93.7	12579
25.64	93.7	12580
25.65	93.7	12581
25.72	93.7	12582
25.73	93.7	12583
25.74	93.7	12584
25.75	93.7	12585
25.76	93.7	12586
25.78	93.7	12587
25.79	93.7	12588
25.88	93.7	12589
25.91	93.7	12590
25.93	93.7	12591
25.97	93.8	12592
25.98	93.8	12594
26.03	93.8	12595
26.04	93.8	12597
26.06	93.8	12598
26.11	93.8	12600
26.12	93.8	12602
26.15	93.8	12603
26.16	93.9	12605
26.17	93.9	12606
26.21	93.9	12608
26.26	93.9	12609
26.27	93.9	12610
26.28	93.9	12611
26.29	93.9	12613
26.32	93.9	12614
26.33	93.9	12615
26.35	93.9	12616
26.4	93.9	12617
26.43	93.9	12618
26.48	94.0	12619
26.49	94.0	12621
26.51	94.0	12622
26.61	94.0	12623
26.63	94.0	12625
26.67	94.0	12626
26.69	94.0	12628
26.71	94.0	12629
26.74	94.0	12630
26.76	94.0	12631
26.84	94.1	12632
26.85	94.1	12633
26.91	94.1	12634
26.92	94.1	12635
26.94	94.1	12637
27.01	94.1	12638
27.03	94.1	12643
27.04	94.1	12644
27.19	94.1	12645
27.24	94.2	12646
27.31	94.2	12649
27.34	94.2	12650
27.36	94.2	12651
27.37	94.2	12654
27.4	94.2	12655
27.44	94.2	12656
27.46	94.2	12657
27.51	94.2	12658
27.54	94.3	12659
27.55	94.3	12660
27.59	94.3	12662
27.6	94.3	12663
27.61	94.3	12665
27.63	94.3	12666
27.65	94.3	12667
27.68	94.3	12668
27.7	94.3	12669
27.71	94.3	12670
27.72	94.3	12671
27.73	94.3	12672
27.76	94.4	12673
27.77	94.4	12674
27.78	94.4	12676
27.83	94.4	12677
27.88	94.4	12679
27.89	94.4	12680
27.98	94.4	12682
28.02	94.4	12683
28.03	94.5	12686
28.06	94.5	12687
28.11	94.5	12689
28.17	94.5	12690
28.27	94.5	12691
28.34	94.5	12692
28.49	94.5	12693
28.5	94.5	12694
28.57	94.5	12695
28.62	94.5	12696
28.67	94.5	12697
28.75	94.5	12698
28.76	94.5	12699
28.8	94.6	12700
28.83	94.6	12701
28.88	94.6	12702
28.95	94.6	12703
28.99	94.6	12704
29.02	94.6	12705
29.03	94.6	12706
29.06	94.6	12707
29.1	94.6	12708
29.15	94.6	12709
29.2	94.6	12710
29.29	94.6	12711
29.33	94.7	12713
29.34	94.7	12714
29.35	94.7	12715
29.38	94.7	12716
29.42	94.7	12718
29.58	94.7	12719
29.6	94.7	12720
29.61	94.7	12721
29.62	94.7	12722
29.63	94.7	12723
29.65	94.7	12724
29.68	94.7	12725
29.69	94.8	12726
29.74	94.8	12728
29.75	94.8	12729
29.77	94.8	12730
29.82	94.8	12731
29.85	94.8	12735
29.87	94.8	12736
29.95	94.8	12738
29.97	94.9	12740
30.02	94.9	12741
30.2	94.9	12742
30.24	94.9	12743
30.26	94.9	12744
30.27	94.9	12745
30.31	94.9	12746
30.33	94.9	12747
30.38	94.9	12748
30.4	94.9	12749
30.43	94.9	12750
30.54	94.9	12752
30.57	95.0	12753
30.59	95.0	12754
30.61	95.0	12755
30.63	95.0	12757
30.67	95.0	12758
30.68	95.0	12759
30.7	95.0	12760
30.71	95.0	12761
30.75	95.0	12762
30.77	95.0	12763
30.81	95.0	12764
30.83	95.0	12765
30.87	95.0	12766
30.89	95.1	12767
30.93	95.1	12768
30.96	95.1	12769
31.01	95.1	12770
31.06	95.1	12771
31.11	95.1	12772
31.13	95.1	12776
31.17	95.1	12777
31.23	95.1	12778
31.25	95.2	12780
31.4	95.2	12781
31.52	95.2	12782
31.56	95.2	12783
31.58	95.2	12784
31.74	95.2	12786
31.77	95.2	12787
31.8	95.2	12788
31.82	95.2	12789
31.83	95.2	12790
31.84	95.2	12791
31.92	95.2	12792
31.98	95.2	12793
32.16	95.3	12794
32.19	95.3	12795
32.2	95.3	12796
32.22	95.3	12797
32.27	95.3	12798
32.33	95.3	12799
32.36	95.3	12800
32.4	95.3	12801
32.41	95.3	12802
32.45	95.3	12803
32.46	95.3	12804
32.51	95.3	12805
32.58	95.3	12806
32.6	95.4	12807
32.72	95.4	12808
32.76	95.4	12810
32.77	95.4	12811
32.79	95.4	12812
32.88	95.4	12813
32.89	95.4	12814
32.95	95.4	12815
33.01	95.4	12816
33.04	95.4	12817
33.09	95.4	12818
33.13	95.4	12819
33.16	95.5	12820
33.2	95.5	12822
33.24	95.5	12823
33.3	95.5	12824
33.34	95.5	12826
33.47	95.5	12827
33.62	95.5	12831
33.67	95.5	12832
33.73	95.5	12833
33.74	95.6	12834
33.76	95.6	12835
33.8	95.6	12836
33.9	95.6	12838
34.0	95.6	12839
34.16	95.6	12840
34.26	95.6	12841
34.27	95.6	12842
34.34	95.6	12843
34.35	95.6	12844
34.42	95.6	12845
34.54	95.6	12846
34.66	95.7	12847
34.69	95.7	12848
34.79	95.7	12849
34.85	95.7	12850
34.86	95.7	12851
34.89	95.7	12852
34.94	95.7	12853
35.0	95.7	12854
35.02	95.7	12855
35.03	95.7	12856
35.06	95.7	12857
35.09	95.7	12858
35.33	95.7	12859
35.35	95.7	12860
35.36	95.8	12861
35.46	95.8	12862
35.48	95.8	12863
35.5	95.8	12865
35.69	95.8	12866
35.72	95.8	12869
35.88	95.8	12870
36.01	95.8	12871
36.02	95.8	12872
36.04	95.9	12874
36.15	95.9	12875
36.26	95.9	12876
36.28	95.9	12877
36.33	95.9	12878
36.37	95.9	12880
36.45	95.9	12881
36.47	95.9	12882
36.51	95.9	12883
36.6	95.9	12884
36.66	95.9	12885
36.72	95.9	12886
36.73	95.9	12887
36.75	96.0	12888
36.79	96.0	12889
36.81	96.0	12890
36.88	96.0	12891
36.95	96.0	12892
37.0	96.0	12893
37.04	96.0	12894
37.12	96.0	12895
37.19	96.0	12896
37.21	96.0	12898
37.23	96.0	12899
37.31	96.0	12900
37.39	96.1	12902
37.44	96.1	12903
37.54	96.1	12904
37.56	96.1	12905
37.61	96.1	12906
37.85	96.1	12907
37.94	96.1	12908
38.05	96.1	12909
38.06	96.1	12910
38.1	96.1	12911
38.37	96.2	12914
38.47	96.2	12916
38.64	96.2	12917
38.68	96.2	12918
38.7	96.2	12919
38.81	96.2	12920
38.84	96.2	12921
38.86	96.2	12922
38.87	96.2	12923
38.97	96.2	12924
39.08	96.2	12925
39.11	96.2	12926
39.18	96.2	12927
39.33	96.3	12928
39.45	96.3	12929
39.48	96.3	12930
39.85	96.3	12931
39.96	96.3	12932
40.04	96.3	12933
40.31	96.3	12934
40.41	96.3	12936
40.44	96.3	12937
40.46	96.3	12938
40.55	96.3	12939
40.6	96.3	12940
40.73	96.4	12941
40.75	96.4	12942
40.82	96.4	12943
41.0	96.4	12944
41.08	96.4	12945
41.37	96.4	12946
41.45	96.4	12947
41.62	96.4	12948
41.67	96.4	12949
41.88	96.4	12950
41.97	96.4	12951
41.99	96.4	12952
42.11	96.4	12954
42.23	96.5	12955
42.44	96.5	12956
42.56	96.5	12958
42.73	96.5	12959
42.74	96.5	12961
42.79	96.5	12962
42.82	96.5	12963
42.83	96.5	12964
42.85	96.5	12965
43.01	96.5	12966
43.04	96.5	12967
43.05	96.6	12968
43.16	96.6	12969
43.48	96.6	12971
43.5	96.6	12972
43.57	96.6	12974
43.82	96.6	12975
43.96	96.6	12976
44.14	96.6	12977
44.19	96.6	12978
44.2	96.6	12980
44.42	96.6	12981
44.53	96.7	12982
44.55	96.7	12983
44.86	96.7	12984
44.91	96.7	12985
45.02	96.7	12986
45.08	96.7	12988
45.13	96.7	12989
45.2	96.7	12990
45.34	96.7	12991
45.36	96.7	12992
45.37	96.7	12993
45.46	96.8	12995
45.58	96.8	12996
45.62	96.8	12997
45.64	96.8	12998
45.74	96.8	12999
45.75	96.8	13000
45.77	96.8	13001
45.86	96.8	13002
46.17	96.8	13003
46.44	96.8	13004
46.52	96.8	13006
46.55	96.8	13007
46.59	96.9	13008
46.63	96.9	13009
46.69	96.9	13010
46.71	96.9	13011
46.73	96.9	13012
47.13	96.9	13013
47.3	96.9	13014
47.34	96.9	13015
47.57	96.9	13016
47.59	96.9	13017
47.79	96.9	13018
47.83	96.9	13019
48.1	96.9	13020
48.2	96.9	13021
48.63	97.0	13022
48.67	97.0	13023
48.69	97.0	13024
48.83	97.0	13025
48.85	97.0	13026
48.94	97.0	13027
48.96	97.0	13028
48.97	97.0	13029
49.03	97.0	13030
49.51	97.0	13031
49.54	97.0	13032
49.7	97.0	13033
49.8	97.0	13034
49.85	97.1	13035
50.05	97.1	13036
50.56	97.1	13037
51.08	97.1	13038
51.38	97.1	13039
51.45	97.1	13040
51.79	97.1	13041
51.85	97.1	13042
52.23	97.1	13043
52.7	97.1	13044
52.96	97.1	13045
52.97	97.1	13046
52.99	97.1	13047
53.25	97.1	13048
53.37	97.2	13049
53.57	97.2	13050
53.65	97.2	13051
53.85	97.2	13052
54.26	97.2	13053
54.31	97.2	13054
54.41	97.2	13055
54.67	97.2	13056
54.93	97.2	13057
54.96	97.2	13058
55.31	97.2	13059
55.38	97.2	13060
55.84	97.2	13061
56.0	97.3	13062
56.04	97.3	13063
56.18	97.3	13064
56.34	97.3	13066
57.39	97.3	13067
57.4	97.3	13068
57.44	97.3	13069
57.46	97.3	13070
57.56	97.3	13071
57.75	97.3	13072
58.4	97.3	13073
58.44	97.3	13074
58.56	97.3	13075
58.73	97.4	13076
59.09	97.4	13077
59.22	97.4	13078
59.27	97.4	13079
59.56	97.4	13080
59.6	97.4	13081
59.62	97.4	13082
59.75	97.4	13083
59.78	97.4	13084
59.86	97.4	13085
59.92	97.4	13086
60.28	97.4	13087
60.61	97.4	13088
60.64	97.5	13089
61.16	97.5	13090
61.17	97.5	13092
61.24	97.5	13093
61.3	97.5	13094
61.34	97.5	13095
61.43	97.5	13096
61.46	97.5	13097
61.57	97.5	13098
61.79	97.5	13099
61.87	97.5	13100
61.93	97.5	13101
62.39	97.6	13102
62.51	97.6	13103
62.83	97.6	13104
63.0	97.6	13105
63.08	97.6	13106
63.12	97.6	13107
63.91	97.6	13108
64.52	97.6	13110
65.05	97.6	13111
65.17	97.6	13112
65.32	97.6	13113
65.34	97.6	13114
65.42	97.6	13115
65.7	97.7	13116
66.29	97.7	13117
66.67	97.7	13119
66.88	97.7	13120
67.6	97.7	13121
67.69	97.7	13122
67.8	97.7	13124
68.6	97.7	13125
68.76	97.7	13126
69.43	97.7	13127
69.47	97.7	13128
69.57	97.8	13129
69.63	97.8	13130
69.81	97.8	13131
70.04	97.8	13132
70.18	97.8	13134
70.24	97.8	13135
70.27	97.8	13136
71.01	97.8	13137
71.18	97.8	13139
71.38	97.8	13140
71.44	97.8	13141
71.61	97.8	13142
71.69	97.9	13143
72.01	97.9	13144
72.08	97.9	13145
72.3	97.9	13146
72.74	97.9	13149
73.03	97.9	13150
73.18	97.9	13151
73.4	97.9	13153
73.55	97.9	13154
73.96	97.9	13155
74.08	98.0	13156
74.78	98.0	13157
74.88	98.0	13158
75.08	98.0	13159
75.48	98.0	13161
75.9	98.0	13162
76.56	98.0	13163
76.69	98.0	13164
76.84	98.0	13165
76.85	98.0	13166
77.1	98.0	13167
77.19	98.0	13168
77.68	98.0	13169
77.72	98.1	13170
77.74	98.1	13171
77.89	98.1	13172
78.24	98.1	13173
78.26	98.1	13174
78.44	98.1	13175
78.97	98.1	13176
80.1	98.1	13178
80.28	98.1	13179
80.3	98.1	13180
80.33	98.1	13181
80.99	98.1	13182
81.39	98.2	13183
81.44	98.2	13184
81.95	98.2	13185
82.47	98.2	13186
82.6	98.2	13187
82.86	98.2	13188
83.09	98.2	13189
84.43	98.2	13190
85.13	98.2	13191
85.24	98.2	13192
86.03	98.2	13193
86.51	98.2	13194
86.53	98.2	13195
88.37	98.3	13196
88.41	98.3	13197
89.58	98.3	13198
89.75	98.3	13199
90.71	98.3	13200
90.92	98.3	13201
92.52	98.3	13202
93.03	98.3	13203
93.29	98.3	13204
93.44	98.3	13205
93.95	98.3	13206
95.1	98.3	13207
95.25	98.3	13208
96.13	98.3	13209
96.3	98.4	13210
96.87	98.4	13211
97.28	98.4	13212
97.57	98.4	13213
100.25	98.4	13214
101.12	98.4	13215
101.32	98.4	13216
102.02	98.4	13217
102.58	98.4	13218
103.0	98.4	13219
104.36	98.4	13220
105.28	98.4	13221
105.43	98.4	13222
107.56	98.5	13223
108.12	98.5	13224
109.28	98.5	13225
109.6	98.5	13227
110.1	98.5	13229
110.76	98.5	13230
111.42	98.5	13231
111.9	98.5	13232
113.49	98.5	13233
115.05	98.5	13234
